Jweller,Address,City,StateCode,Zip,Phone,URL
Attalla Pawn & Jewelry," 709 Gilbert Ferry Rd SE,"," Attalla,", AL , 35954,(256) 570-0201,http://www.buyandsellgoldsilver.com/Gold-Silver-Dealers/Woodville-AL?page=11
La Bella Vita Clothing And Accessories," 307 5th Ave NW,"," Attalla,", AL , 35954,(256) 538-5520,http://www.buyandsellgoldsilver.com/Gold-Silver-Dealers/Woodville-AL?page=11
McNair Jewelers Inc," 231 Broad St,"," Attalla,", AL , 35954,(256) 344-7041,http://www.buyandsellgoldsilver.com/Gold-Silver-Dealers/Woodville-AL?page=11
Simmons Jewelry," 19 Courthouse Sq,"," Jasper,", TN , 37347,(423) 942-2638,http://www.buyandsellgoldsilver.com/Gold-Silver-Dealers/Woodville-AL?page=11
Wanda Webb Jewelry," 3697 Main St,"," Jasper,", TN , 37347,(423) 942-6656,http://www.buyandsellgoldsilver.com/Gold-Silver-Dealers/Woodville-AL?page=11
Pandora Jewelry," 200 Summit Pl,"," Birmingham,", AL , 35243,(205) 977-3882,http://www.buyandsellgoldsilver.com/Gold-Silver-Dealers/Bon-Air-AL?page=12
Galleria Jewelry," 2000 Riverchase Galleria,"," Hoover,", AL , 35244,(205) 982-8313,http://www.buyandsellgoldsilver.com/Gold-Silver-Dealers/Bon-Air-AL?page=12
Jewelers 3," 2804 John Hawkins Pkwy,"," Hoover,", AL , 35244,(205) 739-0456,http://www.buyandsellgoldsilver.com/Gold-Silver-Dealers/Bon-Air-AL?page=12
Renaissance Jewelers," 2467 John Hawkins Pkwy,"," Hoover,", AL , 35244,(205) 988-5116,http://www.buyandsellgoldsilver.com/Gold-Silver-Dealers/Bon-Air-AL?page=12
Brighton," 2000 Riverchase Galleria Ste 150,"," Hoover,", AL , 35244,(205) 987-1669,http://www.buyandsellgoldsilver.com/Gold-Silver-Dealers/Bon-Air-AL?page=12
Swarovski," 2000 Riverchase Galleria Ste 160,"," Hoover,", AL , 35244,(205) 733-0968,http://www.buyandsellgoldsilver.com/Gold-Silver-Dealers/Bon-Air-AL?page=12
Strom Jewelers," 2000 Riverchase Galleria Ste 288,"," Hoover,", AL , 35244,(205) 987-2980,http://www.buyandsellgoldsilver.com/Gold-Silver-Dealers/Bon-Air-AL?page=12
Regina Jewelry & Treasures," 604 Brookwood Vlg,"," Mountain Brk,", AL , 35209,(205) 870-9477,http://www.buyandsellgoldsilver.com/Gold-Silver-Dealers/Bon-Air-AL?page=12
Pandora Jewelry," 2000 Riverchase Galleria,"," Hoover,", AL , 35244,(205) 985-2191,http://www.buyandsellgoldsilver.com/Gold-Silver-Dealers/Bon-Air-AL?page=12
Be Jeweled Rags Couture," 2539 John Hawkins Pkwy,"," Hoover,", AL , 35244,(205) 444-3999,http://www.buyandsellgoldsilver.com/Gold-Silver-Dealers/Bon-Air-AL?page=12
Private Gallery," 107 Summit Blvd,"," Vestavia,", AL , 35243,(205) 969-1559,http://www.buyandsellgoldsilver.com/Gold-Silver-Dealers/Bon-Air-AL?page=12
Von Maur," 2400 Riverchase Galleria,"," Hoover,", AL , 35244,(205) 982-4337,http://www.buyandsellgoldsilver.com/Gold-Silver-Dealers/Bon-Air-AL?page=12
Elegant Jewelers," 2000 Riverchase Galleria,"," Hoover,", AL , 35244,(205) 982-5988,http://www.buyandsellgoldsilver.com/Gold-Silver-Dealers/Bon-Air-AL?page=12
Time Machine," 2000 Riverchase Galleria,"," Hoover,", AL , 35244,(205) 985-1500,http://www.buyandsellgoldsilver.com/Gold-Silver-Dealers/Bon-Air-AL?page=12
Diannes Enterprises Etc," 612 Meadow Pl,"," Gardendale,", AL , 35071,(205) 631-5131,http://www.buyandsellgoldsilver.com/Gold-Silver-Dealers/Warrior-AL
Jeff Dennis Jewelers," 300 Fieldstown Rd,"," Gardendale,", AL , 35071,(205) 631-4848,http://www.buyandsellgoldsilver.com/Gold-Silver-Dealers/Warrior-AL
Blair Jewelers," 1034 Main St,"," Gardendale,", AL , 35071,(256) 287-3388,http://www.buyandsellgoldsilver.com/Gold-Silver-Dealers/Warrior-AL
K & K Jewelers," 809 Main St,"," Gardendale,", AL , 35071,(205) 631-1010,http://www.buyandsellgoldsilver.com/Gold-Silver-Dealers/Warrior-AL
Lady G Boutique," 8680 Old Highway 75,"," Pinson,", AL , 35126,(205) 588-7758,http://www.buyandsellgoldsilver.com/Gold-Silver-Dealers/Warrior-AL
Wild Sage Jewelry," 5802 Dewey Heights Rd,"," Pinson,", AL , 35126,(205) 681-8043,http://www.buyandsellgoldsilver.com/Gold-Silver-Dealers/Warrior-AL
J & H Diamond Jewelers," 5118 Old Springville Rd,"," Pinson,", AL , 35126,(205) 853-4121,http://www.buyandsellgoldsilver.com/Gold-Silver-Dealers/Warrior-AL
Kay Jewelers," 3465 Lowery Pkwy Suite 107,"," Fultondale,", AL , 35068,(205) 849-9505,http://www.buyandsellgoldsilver.com/Gold-Silver-Dealers/Warrior-AL
Jewel Source," 1725 Decatur Hwy,"," Fultondale,", AL , 35068,(205) 849-0028,http://www.buyandsellgoldsilver.com/Gold-Silver-Dealers/Warrior-AL
Elite Jewelers," 235 Main St Ste 105,"," Trussville,", AL , 35173,(205) 655-4844,http://www.buyandsellgoldsilver.com/Gold-Silver-Dealers/Warrior-AL
Miss Sadie's Vintage Designs," 312 Brentwood Ave,"," Trussville,", AL , 35173,(205) 655-1876,http://www.buyandsellgoldsilver.com/Gold-Silver-Dealers/Warrior-AL
Friedman's," 5925 Trussville Clay Rd,"," Trussville,", AL , 35173,(205) 655-0631,http://www.buyandsellgoldsilver.com/Gold-Silver-Dealers/Warrior-AL
Dr.jewelry," 243 US Highway 11,"," Trussville,", AL , 35173,(205) 467-0222,http://www.buyandsellgoldsilver.com/Gold-Silver-Dealers/Warrior-AL
Southern Jewelers Services," 7018 Gadsden Hwy Ste 108,"," Trussville,", AL , 35173,(205) 655-8802,http://www.buyandsellgoldsilver.com/Gold-Silver-Dealers/Warrior-AL
Southeast Goldbuyers," 1504 Lafayette Pkwy,"," Lagrange,", GA , 30241,(706) 884-1668,http://www.buyandsellgoldsilver.com/Gold-Silver-Dealers/Wedowee-AL?page=4
Piercing Pagoda," 1501 Lafayette Pkwy,"," Lagrange,", GA , 30241,(706) 882-8150,http://www.buyandsellgoldsilver.com/Gold-Silver-Dealers/Wedowee-AL?page=4
It's Fashion," 299 Commerce Ave Ste A,"," Lagrange,", GA , 30241,(706) 883-1107,http://www.buyandsellgoldsilver.com/Gold-Silver-Dealers/Wedowee-AL?page=4
Cantrell Jewelers," 119 Buchanan St N,"," Bremen,", GA , 30110,(770) 537-2051,http://www.buyandsellgoldsilver.com/Gold-Silver-Dealers/Wedowee-AL?page=4
madina.kitsylane.com," 115 lane st,"," talladega,", AL , 35160,(256) 223-1950,http://www.buyandsellgoldsilver.com/Gold-Silver-Dealers/Wedowee-AL?page=4
Griffin's Jewelers," 704 Battle St E,"," Talladega,", AL , 35160,(256) 362-5282,http://www.buyandsellgoldsilver.com/Gold-Silver-Dealers/Wedowee-AL?page=4
It's Fashion Metro," 210 Haynes St,"," Talladega,", AL , 35160,(256) 315-9771,http://www.buyandsellgoldsilver.com/Gold-Silver-Dealers/Wedowee-AL?page=4
Its Fashion Metro," 116 Haynes St,"," Talladega,", AL , 35160,(256) 315-9771,http://www.buyandsellgoldsilver.com/Gold-Silver-Dealers/Wedowee-AL?page=4
Belcher's Jewelry Inc," 19 Veterans Memorial Pkwy,"," Lanett,", AL , 36863,(334) 644-1881,http://www.buyandsellgoldsilver.com/Gold-Silver-Dealers/Wedowee-AL?page=4
Pawn City Inc," 1308 S Gilmer Ave,"," Lanett,", AL , 36863,(334) 642-2000,http://www.buyandsellgoldsilver.com/Gold-Silver-Dealers/Wedowee-AL?page=4
My Sister's Favorite Things," 645 Main Street,"," Whitesburg,", GA , 30185,(404) 308-0002,http://www.buyandsellgoldsilver.com/Gold-Silver-Dealers/Wedowee-AL?page=4
Griffin's Jewelers," PELHAM Plz,"," Jacksonville,", AL , 36265,(256) 435-4076,http://www.buyandsellgoldsilver.com/Gold-Silver-Dealers/Wedowee-AL?page=4
Griffin's Jewelers," 812 Pelham Rd S,"," Jacksonville,", AL , 36265,(256) 435-4076,http://www.buyandsellgoldsilver.com/Gold-Silver-Dealers/Wedowee-AL?page=4
House Jewelry Co," 119 Main St,"," Alexander City,", AL , 35010,(256) 234-2361,http://www.buyandsellgoldsilver.com/Gold-Silver-Dealers/Wedowee-AL?page=4
Main Street Jewelers," 605 2nd Ave N,"," Clanton,", AL , 35045,(205) 755-1656,http://www.buyandsellgoldsilver.com/Gold-Silver-Dealers/Wetumpka-AL?page=7
Southern Valley Pawn," 701 2nd Ave N,"," Clanton,", AL , 35045,(205) 755-4327,http://www.buyandsellgoldsilver.com/Gold-Silver-Dealers/Wetumpka-AL?page=7
Big Bear Discount Drugs," 204 W Lee St,"," Tuskegee,", AL , 36083,(334) 528-0950,http://www.buyandsellgoldsilver.com/Gold-Silver-Dealers/Wetumpka-AL?page=7
Freeman Jewelry & Pawn," 209 W Martin Luther King Hwy Ste C,"," Tuskegee,", AL , 36083,(334) 727-0042,http://www.buyandsellgoldsilver.com/Gold-Silver-Dealers/Wetumpka-AL?page=7
Yourneedsrbeads.com," 25 Golden Crest Dr,"," Sylacauga,", AL , 35151,(256) 391-6150,http://www.buyandsellgoldsilver.com/Gold-Silver-Dealers/Wetumpka-AL?page=7
Magnolia's Gift Shop," 125 N Broadway Ave,"," Sylacauga,", AL , 35150,(256) 208-0088,http://www.buyandsellgoldsilver.com/Gold-Silver-Dealers/Wetumpka-AL?page=7
Broadway Pawn," 116 W 2nd St,"," Sylacauga,", AL , 35150,(256) 245-1932,http://www.buyandsellgoldsilver.com/Gold-Silver-Dealers/Wetumpka-AL?page=7
Stacey's Jewelry," 103 E 3rd St,"," Sylacauga,", AL , 35150,(256) 245-2157,http://www.buyandsellgoldsilver.com/Gold-Silver-Dealers/Wetumpka-AL?page=7
Diamond Jewelry Co," 113 N Broadway Ave,"," Sylacauga,", AL , 35150,(256) 249-0511,http://www.buyandsellgoldsilver.com/Gold-Silver-Dealers/Wetumpka-AL?page=7
Garris Specialties Inc," 113 W 2nd St,"," Sylacauga,", AL , 35150,(256) 245-3105,http://www.buyandsellgoldsilver.com/Gold-Silver-Dealers/Wetumpka-AL?page=7
Griffin's Jewelers," 123 N Broadway Ave,"," Sylacauga,", AL , 35150,(256) 249-2091,http://www.buyandsellgoldsilver.com/Gold-Silver-Dealers/Wetumpka-AL?page=7
Griffin's Jewelers," 123 S Broadway Ave,"," Sylacauga,", AL , 35150,(256) 249-2091,http://www.buyandsellgoldsilver.com/Gold-Silver-Dealers/Wetumpka-AL?page=7
Jewel's Place," 22719 Highway 22 E,"," Daviston,", AL , 36256,(256) 395-9019,http://www.buyandsellgoldsilver.com/Gold-Silver-Dealers/Wetumpka-AL?page=7
Coleman's Jewelry & Apparel," 225 Prairie St N,"," Union Springs,", AL , 36089,(334) 738-5694,http://www.buyandsellgoldsilver.com/Gold-Silver-Dealers/Wetumpka-AL?page=7
Topkapi," 761 Brookwood Vlg,"," Birmingham,", AL , 35209,(205) 871-0753,http://www.buyandsellgoldsilver.com/Gold-Silver-Dealers/Bremen-AL?page=13
Private Gallery," 211 Summit Blvd Ste 100,"," Vestavia,", AL , 35243,(205) 969-1559,http://www.buyandsellgoldsilver.com/Gold-Silver-Dealers/Bremen-AL?page=13
The Jewel Source," 790 Montgomery Hwy Ste 118,"," Vestavia,", AL , 35216,(205) 979-0028,http://www.buyandsellgoldsilver.com/Gold-Silver-Dealers/Bremen-AL?page=13
Pandora Jewelry," 200 Summit Blvd,"," Vestavia,", AL , 35243,(205) 977-3882,http://www.buyandsellgoldsilver.com/Gold-Silver-Dealers/Bremen-AL?page=13
It's Fashion Metro," 7517 Crestwood Blvd,"," Irondale,", AL , 35210,(205) 595-8290,http://www.buyandsellgoldsilver.com/Gold-Silver-Dealers/Bremen-AL?page=13
Steed's Jeweler's Inc," 1425 Montgomery Hwy Ste 111,"," Vestavia,", AL , 35216,(205) 822-9173,http://www.buyandsellgoldsilver.com/Gold-Silver-Dealers/Bremen-AL?page=13
Regina Jewelry & Treasures," 225 Summit Blvd # 700,"," Vestavia,", AL , 35243,(205) 870-9477,http://www.buyandsellgoldsilver.com/Gold-Silver-Dealers/Bremen-AL?page=13
Pandora Jewelry," 200 Summit Pl,"," Birmingham,", AL , 35243,(205) 977-3882,http://www.buyandsellgoldsilver.com/Gold-Silver-Dealers/Bremen-AL?page=13
Galleria Jewelry," 2000 Riverchase Galleria,"," Hoover,", AL , 35244,(205) 982-8313,http://www.buyandsellgoldsilver.com/Gold-Silver-Dealers/Bremen-AL?page=13
Jewelers 3," 2804 John Hawkins Pkwy,"," Hoover,", AL , 35244,(205) 739-0456,http://www.buyandsellgoldsilver.com/Gold-Silver-Dealers/Bremen-AL?page=13
Renaissance Jewelers," 2467 John Hawkins Pkwy,"," Hoover,", AL , 35244,(205) 988-5116,http://www.buyandsellgoldsilver.com/Gold-Silver-Dealers/Bremen-AL?page=13
Brighton," 2000 Riverchase Galleria Ste 150,"," Hoover,", AL , 35244,(205) 987-1669,http://www.buyandsellgoldsilver.com/Gold-Silver-Dealers/Bremen-AL?page=13
Swarovski," 2000 Riverchase Galleria Ste 160,"," Hoover,", AL , 35244,(205) 733-0968,http://www.buyandsellgoldsilver.com/Gold-Silver-Dealers/Bremen-AL?page=13
Strom Jewelers," 2000 Riverchase Galleria Ste 288,"," Hoover,", AL , 35244,(205) 987-2980,http://www.buyandsellgoldsilver.com/Gold-Silver-Dealers/Bremen-AL?page=13
King Arthur Clock & Jewelry," 10506 Al Highway 168,"," Boaz,", AL , 35957,(256) 593-6610,http://www.buyandsellgoldsilver.com/Gold-Silver-Dealers/Walnut-Grove-AL
Zales," 501 Elizabeth St,"," Boaz,", AL , 35957,(256) 539-1570,http://www.buyandsellgoldsilver.com/Gold-Silver-Dealers/Walnut-Grove-AL
Reflections By KK," 201 Elizabeth St,"," Boaz,", AL , 35957,(256) 840-8872,http://www.buyandsellgoldsilver.com/Gold-Silver-Dealers/Walnut-Grove-AL
Sand Mtn Pawn And Outdoors," Highway 431,"," Boaz,", AL , 35957,(256) 593-7807,http://www.buyandsellgoldsilver.com/Gold-Silver-Dealers/Walnut-Grove-AL
Sand Mountain Pawn," 12877 US Highway 431,"," Boaz,", AL , 35956,(256) 593-7807,http://www.buyandsellgoldsilver.com/Gold-Silver-Dealers/Walnut-Grove-AL
Boyd's Oneonta Pawn Shop," 402 2nd Ave E,"," Oneonta,", AL , 35121,(205) 625-4653,http://www.buyandsellgoldsilver.com/Gold-Silver-Dealers/Walnut-Grove-AL
Cargile Jewelers," 102 3rd St N,"," Oneonta,", AL , 35121,(205) 274-2070,http://www.buyandsellgoldsilver.com/Gold-Silver-Dealers/Walnut-Grove-AL
Oneonta Coin Exchange," 322 1st Ave E,"," Oneonta,", AL , 35121,(205) 625-5262,http://www.buyandsellgoldsilver.com/Gold-Silver-Dealers/Walnut-Grove-AL
Shirley's Fine Jewelry," 307 1st Ave E,"," Oneonta,", AL , 35121,(205) 274-0919,http://www.buyandsellgoldsilver.com/Gold-Silver-Dealers/Walnut-Grove-AL
Attalla Pawn & Jewelry," 709 Gilbert Ferry Rd SE,"," Attalla,", AL , 35954,(256) 570-0201,http://www.buyandsellgoldsilver.com/Gold-Silver-Dealers/Walnut-Grove-AL
La Bella Vita Clothing And Accessories," 307 5th Ave NW,"," Attalla,", AL , 35954,(256) 538-5520,http://www.buyandsellgoldsilver.com/Gold-Silver-Dealers/Walnut-Grove-AL
McNair Jewelers Inc," 231 Broad St,"," Attalla,", AL , 35954,(256) 344-7041,http://www.buyandsellgoldsilver.com/Gold-Silver-Dealers/Walnut-Grove-AL
Joe's Pawn Shop," 11411 US Highway 431,"," Albertville,", AL , 35950,(256) 400-2416,http://www.buyandsellgoldsilver.com/Gold-Silver-Dealers/Walnut-Grove-AL
Joe's Pawn Shop," 11411 US Highway 431,"," Albertville,", AL , 35950,(256) 894-9994,http://www.buyandsellgoldsilver.com/Gold-Silver-Dealers/Walnut-Grove-AL
Piercing Pagoda," 1627 Opelika Rd Ste K9,"," Auburn,", AL , 36830,(334) 826-1392,http://www.buyandsellgoldsilver.com/Gold-Silver-Dealers/Waverly-AL?page=3
Belcher's Jewelry Inc," 19 Veterans Memorial Pkwy,"," Lanett,", AL , 36863,(334) 644-1881,http://www.buyandsellgoldsilver.com/Gold-Silver-Dealers/Waverly-AL?page=3
Pawn City Inc," 1308 S Gilmer Ave,"," Lanett,", AL , 36863,(334) 642-2000,http://www.buyandsellgoldsilver.com/Gold-Silver-Dealers/Waverly-AL?page=3
It's Fashion," 3418 20th Ave Ste A,"," Valley,", AL , 36854,(334) 768-0013,http://www.buyandsellgoldsilver.com/Gold-Silver-Dealers/Waverly-AL?page=3
That One Jewelry Gifts," 1909 41st St,"," Valley,", AL , 36854,(334) 756-8080,http://www.buyandsellgoldsilver.com/Gold-Silver-Dealers/Waverly-AL?page=3
It's Fashion," 6 Chambers Square Shopping Ctr,"," Valley,", AL , 36854,(334) 768-0640,http://www.buyandsellgoldsilver.com/Gold-Silver-Dealers/Waverly-AL?page=3
Anita's Collection," 2005 30th St,"," Valley,", AL , 36854,(334) 768-3551,http://www.buyandsellgoldsilver.com/Gold-Silver-Dealers/Waverly-AL?page=3
Jewel's Place," 22719 Highway 22 E,"," Daviston,", AL , 36256,(256) 395-9019,http://www.buyandsellgoldsilver.com/Gold-Silver-Dealers/Waverly-AL?page=3
Big Bear Discount Drugs," 204 W Lee St,"," Tuskegee,", AL , 36083,(334) 528-0950,http://www.buyandsellgoldsilver.com/Gold-Silver-Dealers/Waverly-AL?page=3
Freeman Jewelry & Pawn," 209 W Martin Luther King Hwy Ste C,"," Tuskegee,", AL , 36083,(334) 727-0042,http://www.buyandsellgoldsilver.com/Gold-Silver-Dealers/Waverly-AL?page=3
Tallassee Jewelry And Gifts," 5 S Ann Ave,"," Tallassee,", AL , 36078,(334) 283-2464,http://www.buyandsellgoldsilver.com/Gold-Silver-Dealers/Waverly-AL?page=3
R & D Enterprises," 109 Central Blvd,"," Tallassee,", AL , 36078,(334) 283-5867,http://www.buyandsellgoldsilver.com/Gold-Silver-Dealers/Waverly-AL?page=3
House Jewelry Co," 119 Main St,"," Alexander City,", AL , 35010,(256) 234-2361,http://www.buyandsellgoldsilver.com/Gold-Silver-Dealers/Waverly-AL?page=3
Southern Charm Jewelry A," 92 Halliana Rd,"," Alexander City,", AL , 35010,(256) 234-2527,http://www.buyandsellgoldsilver.com/Gold-Silver-Dealers/Waverly-AL?page=3
Smith Jewelers," 217 Commerce St,"," Jackson,", AL , 36545,(251) 246-2043,http://www.buyandsellgoldsilver.com/Gold-Silver-Dealers/Wagarville-AL
Cauley's," 116 Commerce St,"," Jackson,", AL , 36545,(251) 246-5710,http://www.buyandsellgoldsilver.com/Gold-Silver-Dealers/Wagarville-AL
Citronelle Jewelry Watch And Coins," 19790 N 3rd St,"," Citronelle,", AL , 36522,(251) 866-9007,http://www.buyandsellgoldsilver.com/Gold-Silver-Dealers/Wagarville-AL
The Silver Box," 19275 N Main St,"," Citronelle,", AL , 36522,(251) 866-7866,http://www.buyandsellgoldsilver.com/Gold-Silver-Dealers/Wagarville-AL
Herbert's Jewelers," 216 Main St,"," State Line,", MS , 39362,(601) 848-7990,http://www.buyandsellgoldsilver.com/Gold-Silver-Dealers/Wagarville-AL
J & E Changing Times," 927 Cullomburg Rd,"," Silas,", AL , 36919,(251) 542-9093,http://www.buyandsellgoldsilver.com/Gold-Silver-Dealers/Wagarville-AL
Earle's Jewelers," 119 N Main St,"," Atmore,", AL , 36502,(251) 368-3629,http://www.buyandsellgoldsilver.com/Gold-Silver-Dealers/Wagarville-AL
State Line Pawn Shop," 300 E Church St Ste G,"," Atmore,", AL , 36502,(251) 368-5150,http://www.buyandsellgoldsilver.com/Gold-Silver-Dealers/Wagarville-AL
Sand & Feet," 43505 Jones Rd,"," Bay Minette,", AL , 36507,(251) 978-7845,http://www.buyandsellgoldsilver.com/Gold-Silver-Dealers/Wagarville-AL
Frogmore Boutique," 306 Shelton Beach Rd,"," Saraland,", AL , 36571,(251) 586-8229,http://www.buyandsellgoldsilver.com/Gold-Silver-Dealers/Wagarville-AL
Andress Jewelry," 21 1/2 Saraland Blvd S,"," Saraland,", AL , 36571,(251) 675-9020,http://www.buyandsellgoldsilver.com/Gold-Silver-Dealers/Wagarville-AL
Andress Jewelry," 22 Saraland Blvd N,"," Saraland,", AL , 36571,(251) 675-9020,http://www.buyandsellgoldsilver.com/Gold-Silver-Dealers/Wagarville-AL
Rose Jewelry Inc," 705 Saraland Blvd S,"," Saraland,", AL , 36571,(251) 679-1012,http://www.buyandsellgoldsilver.com/Gold-Silver-Dealers/Wagarville-AL
Fine Hand Crafted Jewelry and Gemstones by MrGemStoneEyes," 1102 A Shelton Beach Road,"," Saraland,", AL , 36571,(251) 298-8450,http://www.buyandsellgoldsilver.com/Gold-Silver-Dealers/Wagarville-AL
Smith Jewelers," 217 Commerce St,"," Jackson,", AL , 36545,(251) 246-2043,http://www.buyandsellgoldsilver.com/Gold-Silver-Dealers/Walker-Springs-AL
Cauley's," 116 Commerce St,"," Jackson,", AL , 36545,(251) 246-5710,http://www.buyandsellgoldsilver.com/Gold-Silver-Dealers/Walker-Springs-AL
Lisenbe Jeweler," 25 Wilson Ave W,"," Thomasville,", AL , 36784,(334) 636-4921,http://www.buyandsellgoldsilver.com/Gold-Silver-Dealers/Walker-Springs-AL
Watts Tim Jewelers," 29 Wilson Ave W,"," Thomasville,", AL , 36784,(334) 636-4921,http://www.buyandsellgoldsilver.com/Gold-Silver-Dealers/Walker-Springs-AL
It's Fashion Metro," 3050 Highway 5,"," Thomasville,", AL , 36784,(334) 636-5590,http://www.buyandsellgoldsilver.com/Gold-Silver-Dealers/Walker-Springs-AL
It's Fashion," 3050 Old Highway 5 N,"," Thomasville,", AL , 36784,(334) 636-5590,http://www.buyandsellgoldsilver.com/Gold-Silver-Dealers/Walker-Springs-AL
J & E Changing Times," 927 Cullomburg Rd,"," Silas,", AL , 36919,(251) 542-9093,http://www.buyandsellgoldsilver.com/Gold-Silver-Dealers/Walker-Springs-AL
Fresh Produce," 1403 S Highway 21 Byp,"," Monroeville,", AL , 36460,(251) 575-5192,http://www.buyandsellgoldsilver.com/Gold-Silver-Dealers/Walker-Springs-AL
Alabama Precious Metal," 801 S Alabama Ave,"," Monroeville,", AL , 36460,(251) 743-4398,http://www.buyandsellgoldsilver.com/Gold-Silver-Dealers/Walker-Springs-AL
Johnson Jewelers," 56 E Claiborne St,"," Monroeville,", AL , 36460,(251) 743-2277,http://www.buyandsellgoldsilver.com/Gold-Silver-Dealers/Walker-Springs-AL
Hutcherson Jewelers," 23 Mayfield St,"," Monroeville,", AL , 36460,(251) 743-3681,http://www.buyandsellgoldsilver.com/Gold-Silver-Dealers/Walker-Springs-AL
AVON INDEPENDENT SALES REPRESENTATIVE," PO. Box 767,"," Excel,", AL , 36439,(251) 593-9430,http://www.buyandsellgoldsilver.com/Gold-Silver-Dealers/Walker-Springs-AL
Earle's Jewelers," 119 N Main St,"," Atmore,", AL , 36502,(251) 368-3629,http://www.buyandsellgoldsilver.com/Gold-Silver-Dealers/Walker-Springs-AL
State Line Pawn Shop," 300 E Church St Ste G,"," Atmore,", AL , 36502,(251) 368-5150,http://www.buyandsellgoldsilver.com/Gold-Silver-Dealers/Walker-Springs-AL
Five Dollar Fashionista," 140 Pryor Ct Drive,"," Jasper,", TN , 37347,(423) 667-3967,http://www.buyandsellgoldsilver.com/Gold-Silver-Dealers/Woodville-AL?page=12
Shea Leigh's Gifts At MEWS," 811 US Highway 72 W,"," Athens,", AL , 35611,(256) 867-2559,http://www.buyandsellgoldsilver.com/Gold-Silver-Dealers/Woodville-AL?page=12
Hobbs Jewelers," 571 US Highway 72 W,"," Athens,", AL , 35611,(256) 233-4653,http://www.buyandsellgoldsilver.com/Gold-Silver-Dealers/Woodville-AL?page=12
Bradfords Pawn & Gun," 314 S Marion St,"," Athens,", AL , 35611,(256) 233-0016,http://www.buyandsellgoldsilver.com/Gold-Silver-Dealers/Woodville-AL?page=12
Thomas Ruth Jeweler," 27512 US Highway 72,"," Athens,", AL , 35613,(256) 232-6635,http://www.buyandsellgoldsilver.com/Gold-Silver-Dealers/Woodville-AL?page=12
Osborne's Jewelers," 622 S Jefferson St,"," Athens,", AL , 35611,(256) 232-4333,http://www.buyandsellgoldsilver.com/Gold-Silver-Dealers/Woodville-AL?page=12
